3394 cob 1 0.000000 0.000000 0.000000
3395 cob 1 80.367543 0.079861 0.920139
3396 cob 1 80.367543 0.081020 0.918980
3397 cob 1 80.367543 0.082180 0.917820
3398 cob 1 80.367543 0.083339 0.916661
3399 cob 1 80.367543 0.084498 0.915502
3400 cob 1 80.367543 0.085657 0.914343
3401 cob 1 80.367543 0.086816 0.913184
3402 cob 1 80.367543 0.087976 0.912024
3403 cob 1 80.367543 0.089135 0.910865
3404 cob 1 80.367543 0.090294 0.909706
3405 cob 1 80.367543 0.091453 0.908547
3406 cob 1 80.367543 0.092613 0.907387
3407 cob 1 80.367543 0.093772 0.906228
3408 cob 1 80.367543 0.094931 0.905069
3409 cob 1 80.367543 0.096090 0.903910
3410 cob 1 80.367543 0.097249 0.902751
3411 cob 1 80.367543 0.098409 0.901591
3412 cob 1 80.367543 0.099568 0.900432
3413 cob 1 80.367543 0.100727 0.899273
3414 cob 1 80.367543 0.101886 0.898114
3415 cob 1 80.367543 0.103045 0.896955
3416 cob 1 80.367543 0.104205 0.895795
3417 cob 1 80.367543 0.105364 0.894636
3418 cob 1 80.367543 0.106523 0.893477
3419 cob 1 80.367543 0.107682 0.892318
3420 cob 1 80.367543 0.108842 0.891158
3421 cob 1 80.367543 0.110001 0.889999
3422 cob 1 80.367543 0.111160 0.888840
3423 cob 1 80.367543 0.112319 0.887681
3424 cob 1 80.367543 0.113478 0.886522
3425 cob 1 80.367543 0.114638 0.885362
3426 cob 1 80.367543 0.115797 0.884203
3427 cob 1 80.367543 0.116956 0.883044
3428 cob 1 80.367543 0.118115 0.881885
3429 cob 1 80.367543 0.119275 0.880725
3430 cob 1 80.367543 0.120434 0.879566
3431 cob 1 80.367543 0.121593 0.878407
3432 cob 1 80.367543 0.122752 0.877248
3433 cob 1 80.367543 0.123911 0.876089
3434 cob 1 80.367543 0.125071 0.874929
3435 cob 1 80.367543 0.126230 0.873770
3436 cob 1 80.367543 0.127389 0.872611
3437 cob 1 80.367543 0.128548 0.871452
3438 cob 1 80.367543 0.129708 0.870292
3439 cob 1 80.367543 0.130867 0.869133
3440 cob 1 80.367543 0.132026 0.867974
3441 cob 1 80.367543 0.133185 0.866815
3442 cob 1 80.367543 0.134344 0.865656
3443 cob 1 80.367543 0.135504 0.864496
3444 cob 1 80.367543 0.136663 0.863337
3445 cob 1 80.367543 0.137822 0.862178
3446 cob 1 80.367543 0.138981 0.861019
3447 cob 1 80.367543 0.140140 0.859860
3448 cob 1 80.367543 0.141300 0.858700
3449 cob 1 80.367543 0.142459 0.857541
3450 cob 1 80.367543 0.143618 0.856382
3451 cob 1 80.367543 0.144777 0.855223
3452 cob 1 80.367543 0.145937 0.854063
3453 cob 1 80.367543 0.147096 0.852904
3454 cob 1 80.367543 0.148255 0.851745
3455 cob 1 80.367543 0.149414 0.850586
3456 cob 1 80.367543 0.150573 0.849427
3457 cob 1 80.367543 0.151733 0.848267
3458 cob 1 80.367543 0.152892 0.847108
3459 cob 1 80.367543 0.154051 0.845949
3460 cob 1 80.367543 0.155210 0.844790
3461 cob 1 80.367543 0.156370 0.843630
3462 cob 1 80.367543 0.157529 0.842471
3463 cob 1 80.367543 0.158688 0.841312
3464 cob 1 80.367543 0.159847 0.840153
3465 cob 1 80.367543 0.161006 0.838994
3466 cob 1 80.367543 0.162166 0.837834
3467 cob 1 80.367543 0.163325 0.836675
3468 cob 1 80.367543 0.164484 0.835516
3469 cob 1 80.367543 0.165643 0.834357
3470 cob 1 80.367543 0.166803 0.833197
3471 cob 1 80.367543 0.167962 0.832038
3472 cob 1 80.367543 0.169121 0.830879
3473 cob 1 80.367543 0.170280 0.829720
3474 cob 1 80.367543 0.171439 0.828561
3475 cob 1 80.367543 0.172599 0.827401
3476 cob 1 80.367543 0.173758 0.826242
3477 cob 1 80.367543 0.174917 0.825083
3478 cob 1 80.367543 0.176076 0.823924
3479 cob 1 80.367543 0.177235 0.822765
3480 cob 1 80.367543 0.178395 0.821605
3481 cob 1 80.367543 0.179554 0.820446
3482 cob 1 80.367543 0.180713 0.819287
3483 cob 1 80.367543 0.181872 0.818128
3484 cob 1 80.367543 0.183032 0.816968
3485 cob 1 80.367543 0.184191 0.815809
3486 cob 1 80.367543 0.185350 0.814650
3487 cob 1 80.367543 0.186509 0.813491
3488 cob 1 80.367543 0.187668 0.812332
3489 cob 1 80.367543 0.188828 0.811172
3490 cob 1 80.367543 0.189987 0.810013
3491 cob 1 80.367543 0.191146 0.808854
3492 cob 1 80.367543 0.192305 0.807695
3493 cob 1 80.367543 0.193465 0.806535
3494 cob 1 80.367543 0.194624 0.805376
3495 cob 1 80.367543 0.195783 0.804217
3496 cob 1 80.367543 0.196942 0.803058
3497 cob 1 80.367543 0.198101 0.801899
3498 cob 1 80.367543 0.199261 0.800739
3499 cob 1 80.367543 0.200420 0.799580
3500 cob 1 80.367543 0.201579 0.798421
3501 cob 1 80.367543 0.202738 0.797262
3502 cob 1 80.367543 0.203898 0.796102
3503 cob 1 80.367543 0.205057 0.794943
3504 cob 1 80.367543 0.206216 0.793784
3505 cob 1 80.367543 0.207375 0.792625
3506 cob 1 80.367543 0.208534 0.791466
3507 cob 1 80.367543 0.209694 0.790306
3508 cob 1 80.367543 0.210853 0.789147
3509 cob 1 80.367543 0.212012 0.787988
3510 cob 1 80.367543 0.213171 0.786829
3511 cob 1 80.367543 0.214330 0.785670
3512 cob 1 80.367543 0.215490 0.784510
3513 cob 1 80.367543 0.216649 0.783351
3514 cob 1 80.367543 0.217808 0.782192
3515 cob 1 80.367543 0.218967 0.781033
3516 cob 1 80.367543 0.220127 0.779873
3517 cob 1 80.367543 0.221286 0.778714
3518 cob 1 80.367543 0.222445 0.777555
3519 cob 1 80.367543 0.223604 0.776396
3520 cob 1 80.367543 0.224763 0.775237
3521 cob 1 80.367543 0.225923 0.774077
3522 cob 1 80.367543 0.227082 0.772918
3523 cob 1 80.367543 0.228241 0.771759
3524 cob 1 80.367543 0.229400 0.770600
3525 cob 1 80.367543 0.230560 0.769440
3526 cob 1 80.367543 0.231719 0.768281
3527 cob 1 80.367543 0.232878 0.767122
3528 cob 1 80.367543 0.234037 0.765963
3529 cob 1 80.367543 0.235196 0.764804
3530 cob 1 80.367543 0.236356 0.763644
3531 cob 1 80.367543 0.237515 0.762485
3532 cob 1 80.367543 0.238674 0.761326
3533 cob 1 80.367543 0.239833 0.760167
3534 cob 1 80.367543 0.240993 0.759007
3535 cob 1 80.367543 0.242152 0.757848
3536 cob 1 80.367543 0.243311 0.756689
3537 cob 1 80.367543 0.244470 0.755530
3538 cob 1 80.367543 0.245629 0.754371
3539 cob 1 80.367543 0.246789 0.753211
3540 cob 1 80.367543 0.247948 0.752052
3541 cob 1 80.367543 0.249107 0.750893
3542 cob 1 80.367543 0.250266 0.749734
3543 cob 1 80.367543 0.251425 0.748575
3544 cob 1 80.367543 0.252585 0.747415
3545 cob 1 80.367543 0.253744 0.746256
3546 cob 1 80.367543 0.254903 0.745097
3547 cob 1 80.367543 0.256062 0.743938
3548 cob 1 80.367543 0.257222 0.742778
3549 cob 1 80.367543 0.258381 0.741619
3550 cob 1 80.367543 0.259540 0.740460
3551 cob 1 80.367543 0.260699 0.739301
3552 cob 1 80.367543 0.261858 0.738142
3553 cob 1 80.367543 0.263018 0.736982
3554 cob 1 80.367543 0.264177 0.735823
3555 cob 1 80.367543 0.265336 0.734664
3556 cob 1 80.367543 0.266495 0.733505
3557 cob 1 80.367543 0.267655 0.732345
3558 cob 1 80.367543 0.268814 0.731186
3559 cob 1 80.367543 0.269973 0.730027
3560 cob 1 80.367543 0.271132 0.728868
3561 cob 1 80.367543 0.272291 0.727709
3562 cob 1 80.367543 0.273451 0.726549
3563 cob 1 80.367543 0.274610 0.725390
3564 cob 1 80.367543 0.275769 0.724231
3565 cob 1 80.367543 0.276928 0.723072
3566 cob 1 80.367543 0.278088 0.721912
3567 cob 1 80.367543 0.279247 0.720753
3568 cob 1 80.367543 0.280406 0.719594
3569 cob 1 80.367543 0.281565 0.718435
3570 cob 1 80.367543 0.282724 0.717276
3571 cob 1 80.367543 0.283884 0.716116
3572 cob 1 80.367543 0.285043 0.714957
3573 cob 1 80.367543 0.286202 0.713798
3574 cob 1 80.367543 0.287361 0.712639
3575 cob 1 80.367543 0.288520 0.711480
3576 cob 1 80.367543 0.289680 0.710320
3577 cob 1 80.367543 0.290839 0.709161
3578 cob 1 80.367543 0.291998 0.708002
3579 cob 1 80.367543 0.293157 0.706843
3580 cob 1 80.367543 0.294317 0.705683
3581 cob 1 80.367543 0.295476 0.704524
3582 cob 1 80.367543 0.296635 0.703365
3583 cob 1 80.367543 0.297794 0.702206
3584 cob 1 80.367543 0.298953 0.701047
3585 cob 1 80.367543 0.300113 0.699887
3586 cob 1 80.367543 0.301272 0.698728
3587 cob 1 80.367543 0.302431 0.697569
3588 cob 1 80.367543 0.303590 0.696410
3589 cob 1 80.367543 0.304750 0.695250
3590 cob 1 80.367543 0.305909 0.694091
3591 cob 1 80.367543 0.307068 0.692932
3592 cob 1 80.367543 0.308227 0.691773
3593 cob 1 80.367543 0.309386 0.690614
3594 cob 1 80.367543 0.310546 0.689454
3595 cob 1 80.367543 0.311705 0.688295
3596 cob 1 80.367543 0.312864 0.687136
3597 cob 1 80.367543 0.314023 0.685977
3598 cob 1 80.367543 0.315183 0.684817
3599 cob 1 80.367543 0.316342 0.683658
3600 cob 1 80.367543 0.317501 0.682499
3601 cob 1 80.367543 0.318660 0.681340
3602 cob 1 80.367543 0.319819 0.680181
3603 cob 1 80.367543 0.320979 0.679021
3604 cob 1 80.367543 0.322138 0.677862
3605 cob 1 80.367543 0.323297 0.676703
3606 cob 1 80.367543 0.324456 0.675544
3607 cob 1 80.367543 0.325615 0.674385
3608 cob 1 80.367543 0.326775 0.673225
3609 cob 1 80.367543 0.327934 0.672066
3610 cob 1 80.367543 0.329093 0.670907
3611 cob 1 80.367543 0.330252 0.669748
3612 cob 1 80.367543 0.331412 0.668588
3613 cob 1 80.367543 0.332571 0.667429
3614 cob 1 80.367543 0.333730 0.666270
3615 cob 1 80.367543 0.334889 0.665111
3616 cob 1 80.367543 0.336048 0.663952
3617 cob 1 80.367543 0.337208 0.662792
3618 cob 1 80.367543 0.338367 0.661633
3619 cob 1 80.367543 0.339526 0.660474
3620 cob 1 80.367543 0.340685 0.659315
3621 cob 1 80.367543 0.341845 0.658155
3622 cob 1 80.367543 0.343004 0.656996
3623 cob 1 80.367543 0.344163 0.655837
3624 cob 1 80.367543 0.345322 0.654678
3625 cob 1 80.367543 0.346481 0.653519
3626 cob 1 80.367543 0.347641 0.652359
3627 cob 1 80.367543 0.348800 0.651200
3628 cob 1 80.367543 0.349959 0.650041
3629 cob 1 80.367543 0.351118 0.648882
3630 cob 1 80.367543 0.352278 0.647722
3631 cob 1 80.367543 0.353437 0.646563
3632 cob 1 80.367543 0.354596 0.645404
3633 cob 1 80.367543 0.355755 0.644245
3634 cob 1 80.367543 0.356914 0.643086
3635 cob 1 80.367543 0.358074 0.641926
3636 cob 1 80.367543 0.359233 0.640767
3637 cob 1 80.367543 0.360392 0.639608
3638 cob 1 80.367543 0.361551 0.638449
3639 cob 1 80.367543 0.362710 0.637290
3640 cob 1 80.367543 0.363870 0.636130
3641 cob 1 80.367543 0.365029 0.634971
3642 cob 1 80.367543 0.366188 0.633812
3643 cob 1 80.367543 0.367347 0.632653
3644 cob 1 80.367543 0.368507 0.631493
3645 cob 1 80.367543 0.369666 0.630334
3646 cob 1 80.367543 0.370825 0.629175
3647 cob 1 80.367543 0.371984 0.628016
3648 cob 1 80.367543 0.373143 0.626857
3649 cob 1 80.367543 0.374303 0.625697
3650 cob 1 80.367543 0.375462 0.624538
3651 cob 1 80.367543 0.376621 0.623379
3652 cob 1 80.367543 0.377780 0.622220
3653 cob 1 80.367543 0.378940 0.621060
3654 cob 1 80.367543 0.380099 0.619901
3655 cob 1 80.367543 0.381258 0.618742
3656 cob 1 80.367543 0.382417 0.617583
3657 cob 1 80.367543 0.383576 0.616424
3658 cob 1 80.367543 0.384736 0.615264
3659 cob 1 80.367543 0.385895 0.614105
3660 cob 1 80.367543 0.387054 0.612946
3661 cob 1 80.367543 0.388213 0.611787
3662 cob 1 80.367543 0.389373 0.610627
3663 cob 1 80.367543 0.390532 0.609468
3664 cob 1 80.367543 0.391691 0.608309
3665 cob 1 80.367543 0.392850 0.607150
3666 cob 1 80.367543 0.394009 0.605991
3667 cob 1 80.367543 0.395169 0.604831
3668 cob 1 80.367543 0.396328 0.603672
3669 cob 1 80.367543 0.397487 0.602513
3670 cob 1 80.367543 0.398646 0.601354
3671 cob 1 80.367543 0.399805 0.600195
3672 cob 1 80.367543 0.400965 0.599035
3673 cob 1 80.367543 0.402124 0.597876
3674 cob 1 80.367543 0.403283 0.596717
3675 cob 1 80.367543 0.404442 0.595558
3676 cob 1 80.367543 0.405602 0.594398
3677 cob 1 80.367543 0.406761 0.593239
3678 cob 1 80.367543 0.407920 0.592080
3679 cob 1 80.367543 0.409079 0.590921
3680 cob 1 80.367543 0.410238 0.589762
3681 cob 1 80.367543 0.411398 0.588602
3682 cob 1 80.367543 0.412557 0.587443
3683 cob 1 80.367543 0.413716 0.586284
3684 cob 1 80.367543 0.414875 0.585125
3685 cob 1 80.367543 0.416035 0.583965
3686 cob 1 80.367543 0.417194 0.582806
3687 cob 1 80.367543 0.418353 0.581647
3688 cob 1 80.367543 0.419512 0.580488
3689 cob 1 80.367543 0.420671 0.579329
3690 cob 1 80.367543 0.421831 0.578169
3691 cob 1 80.367543 0.422990 0.577010
3692 cob 1 80.367543 0.424149 0.575851
3693 cob 1 80.367543 0.425308 0.574692
3694 cob 1 80.367543 0.426467 0.573533
3695 cob 1 80.367543 0.427627 0.572373
3696 cob 1 80.367543 0.428786 0.571214
3697 cob 1 80.367543 0.429945 0.570055
3698 cob 1 80.367543 0.431104 0.568896
3699 cob 1 80.367543 0.432264 0.567736
3700 cob 1 80.367543 0.433423 0.566577
3701 cob 1 80.367543 0.434582 0.565418
3702 cob 1 80.367543 0.435741 0.564259
3703 cob 1 80.367543 0.436900 0.563100
3704 cob 1 80.367543 0.438060 0.561940
3705 cob 1 80.367543 0.439219 0.560781
3706 cob 1 80.367543 0.440378 0.559622
3707 cob 1 80.367543 0.441537 0.558463
3708 cob 1 80.367543 0.442697 0.557303
