178 612 nad6 1 286 448 0.000000e+00 0.000000e+00 GTG 0.9998152939635576 0.6963911445524358 0.012335526315789476 1.0 AGG 0.5825070942841334 0.6312113396408836 0.13070410902333263 1.0
178 612 nad6 1 322 448 0.000000e+00 0.000000e+00 ATG 1.0000923530182213 0.6235625435780289 0.9687500000000001 1.0 AGG 0.5825070942841334 0.6312113396408836 0.13070410902333263 1.0
178 612 nad6 1 346 448 0.000000e+00 0.000000e+00 ATG 0.998352294449395 0.575017681926032 0.9687500000000001 1.0 AGG 0.5825070942841334 0.6312113396408836 0.13070410902333263 1.0
178 612 nad6 1 385 448 0.000000e+00 0.000000e+00 ATA 0.6455202210896896 0.4931789057622593 0.01891447368421053 1.0 AGG 0.5825070942841334 0.6312113396408836 0.13070410902333263 1.0
15679 16878 nad5 1 16192 16288 0.000000e+00 0.000000e+00 ATG 0.999822335504526 0.6254533049048624 0.7431604736627195 1.0 AGA 0.9999173494087398 0.42674658611718297 0.10063799135624614 1.0
15679 16878 nad5 1 16192 16283 0.000000e+00 0.000000e+00 ATG 0.999822335504526 0.6254533049048624 0.7431604736627195 1.0 TNN 0.9999173494087398 0.42505985853371375 0.017287507717637374 0.08333333333333333
15679 16878 nad5 1 16192 16280 0.000000e+00 0.000000e+00 ATG 0.999822335504526 0.6254533049048624 0.7431604736627195 1.0 TNN 0.9999173494087398 0.42337313095024454 0.017287507717637374 0.08333333333333333
15679 16878 nad5 1 16252 16288 0.000000e+00 0.000000e+00 ATT 0.9999173494087398 0.5918074173009948 0.05144957125357289 1.0 AGA 0.9999173494087398 0.42674658611718297 0.10063799135624614 1.0
15679 16878 nad5 1 16252 16283 0.000000e+00 0.000000e+00 ATT 0.9999173494087398 0.5918074173009948 0.05144957125357289 1.0 TNN 0.9999173494087398 0.42505985853371375 0.017287507717637374 0.08333333333333333
15679 16878 nad5 1 16252 16280 0.000000e+00 0.000000e+00 ATT 0.9999173494087398 0.5918074173009948 0.05144957125357289 1.0 TNN 0.9999173494087398 0.42337313095024454 0.017287507717637374 0.08333333333333333
15679 16878 nad5 1 16264 16288 0.000000e+00 0.000000e+00 ATT 0.9999173494087398 0.5850605069671185 0.05144957125357289 1.0 AGA 0.9999173494087398 0.42674658611718297 0.10063799135624614 1.0
15679 16878 nad5 1 16264 16283 0.000000e+00 0.000000e+00 ATT 0.9999173494087398 0.5850605069671185 0.05144957125357289 1.0 TNN 0.9999173494087398 0.42505985853371375 0.017287507717637374 0.08333333333333333
15679 16878 nad5 1 16264 16280 0.000000e+00 0.000000e+00 ATT 0.9999173494087398 0.5850605069671185 0.05144957125357289 1.0 TNN 0.9999173494087398 0.42337313095024454 0.017287507717637374 0.08333333333333333
2471 3070 nad5 1 2756 2774 0.000000e+00 0.000000e+00 ATG 0.901557011299459 0.6489845761152753 0.7431604736627195 1.0 AGG 0.9125564325650044 0.35882908486950615 0.014406256431364478 1.0
2471 3070 nad5 1 2765 2774 0.000000e+00 0.000000e+00 ATT 0.9125564325650044 0.6443434029811008 0.05144957125357289 1.0 AGG 0.9125564325650044 0.35882908486950615 0.014406256431364478 1.0
2360 3538 nad4 1 2864 2952 0.000000e+00 0.000000e+00 ATG 1.0000017855867522 0.5084862808777812 0.9822194972409565 1.0 TNN 0.9998554167926288 0.5550688656005314 0.817938144329897 0.08333333333333333
2360 3538 nad4 1 2909 2952 0.000000e+00 0.000000e+00 ATG 1.0000017855867522 0.47559789995748214 0.9822194972409565 1.0 TNN 0.9998554167926288 0.5550688656005314 0.817938144329897 0.08333333333333333
2360 3538 nad4 1 2915 2952 0.000000e+00 0.000000e+00 ATG 0.9999874226276644 0.4712081865543616 0.9822194972409565 1.0 TNN 0.9998554167926288 0.5550688656005314 0.817938144329897 0.08333333333333333
2360 3538 nad4 1 2918 2952 0.000000e+00 0.000000e+00 ATG 0.9999426818926859 0.4690048052665303 0.9822194972409565 1.0 TNN 0.9998554167926288 0.5550688656005314 0.817938144329897 0.08333333333333333
2360 3538 nad4 1 2939 2952 0.000000e+00 0.000000e+00 GTG 0.999894514041724 0.4537069482647328 0.017780502759043533 1.0 TNN 0.9998554167926288 0.5550688656005314 0.817938144329897 0.08333333333333333
2360 3538 nad4 1 2948 2952 0.000000e+00 0.000000e+00 GTG 0.9998554167926288 0.44712360224612835 0.017780502759043533 1.0 TNN 0.9998554167926288 0.5550688656005314 0.817938144329897 0.08333333333333333
16354 16761 nad4 1 16420 16582 0.000000e+00 0.000000e+00 ATG 1.0002772616460112 0.35706654651389946 0.9822194972409565 1.0 AGA 0.9912842677769949 0.7584060462194804 0.02639175257731959 1.0
16354 16761 nad4 1 16420 16574 0.000000e+00 0.000000e+00 ATG 1.0002772616460112 0.35706654651389946 0.9822194972409565 1.0 TNN 0.9912842677769949 0.7540493153706573 0.817938144329897 0.08333333333333333
16354 16761 nad4 1 16420 16559 0.000000e+00 0.000000e+00 ATG 1.0002772616460112 0.35706654651389946 0.9822194972409565 1.0 TNN 0.9947885435679811 0.7431402242045144 0.817938144329897 0.08333333333333333
16354 16761 nad4 1 16447 16582 0.000000e+00 0.000000e+00 GTG 1.0002772616460112 0.3374575329026155 0.017780502759043533 1.0 AGA 0.9912842677769949 0.7584060462194804 0.02639175257731959 1.0
16354 16761 nad4 1 16447 16574 0.000000e+00 0.000000e+00 GTG 1.0002772616460112 0.3374575329026155 0.017780502759043533 1.0 TNN 0.9912842677769949 0.7540493153706573 0.817938144329897 0.08333333333333333
16354 16761 nad4 1 16447 16559 0.000000e+00 0.000000e+00 GTG 1.0002772616460112 0.3374575329026155 0.017780502759043533 1.0 TNN 0.9947885435679811 0.7431402242045144 0.817938144329897 0.08333333333333333
16354 16761 nad4 1 16528 16582 0.000000e+00 0.000000e+00 GTG 0.9953430668600032 0.27868764072899466 0.017780502759043533 1.0 AGA 0.9912842677769949 0.7584060462194804 0.02639175257731959 1.0
16354 16761 nad4 1 16528 16574 0.000000e+00 0.000000e+00 GTG 0.9953430668600032 0.27868764072899466 0.017780502759043533 1.0 TNN 0.9912842677769949 0.7540493153706573 0.817938144329897 0.08333333333333333
16354 16761 nad4 1 16528 16559 0.000000e+00 0.000000e+00 GTG 0.9953430668600032 0.27868764072899466 0.017780502759043533 1.0 TNN 0.9947885435679811 0.7431402242045144 0.817938144329897 0.08333333333333333
16354 16761 nad4 1 16549 16582 0.000000e+00 0.000000e+00 ATG 0.9947885435679811 0.2633972423951626 0.9822194972409565 1.0 AGA 0.9912842677769949 0.7584060462194804 0.02639175257731959 1.0
16354 16761 nad4 1 16549 16574 0.000000e+00 0.000000e+00 ATG 0.9947885435679811 0.2633972423951626 0.9822194972409565 1.0 TNN 0.9912842677769949 0.7540493153706573 0.817938144329897 0.08333333333333333
16354 16761 nad4 1 16549 16559 0.000000e+00 0.000000e+00 ATG 0.9947885435679811 0.2633972423951626 0.9822194972409565 1.0 TNN 0.9947885435679811 0.7431402242045144 0.817938144329897 0.08333333333333333
15202 15465 nad3 1 15271 15365 0.000000e+00 0.000000e+00 ATT 1.0000064695811641 0.5793380733085643 0.09755020966674022 1.0 TNN 0.990345703662223 0.6853315257409116 0.7081212657667626 0.08333333333333333
